req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country,vendor_status
0,1,quick,1,0,0,>=20,>=200,,0.4937845,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,0,>=20,>=200,,0.37139475,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,0,>=20,>=200,,0.20950747,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,0,>=20,>=200,,0.12271191,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,0,>=20,>=200,,0.10223429,54499,Leshine,CN,vendor
0,1,quick,1,0,0,>=20,>=200,,0.06290186,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,0,>=20,>=200,,0.04441051,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,0,>=20,>=200,,0.021839699,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,0,>=20,>=200,,0.012536109,63577,Inolif,TR,vendor
0,1,quick,1,0,0,>=20,>=200,,0.010632368,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,0,>=20,>=200,,0.010112797,5011,YAAF,,vendor
0,1,quick,1,0,0,>=20,>=200,,0.0046558836,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,0,>=20,>=200,,0.0035358071,20522,AVCO,,vendor
0,1,quick,1,0,0,>=20,>=200,,0.0029487622,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,0,>=20,>=200,,0.0014137372,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,0,>=20,>=200,,0.0009360714,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,0,>=20,>=200,,0.00040819118,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,0,>=20,>=200,,0.00038223414,20224,YDC METAL,TR,vendor
0,1,quick,1,0,0,>=20,>=200,,3.0060326e-05,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.39417276,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.37950924,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.19956078,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.17731813,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.17538701,54499,Leshine,CN,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.03116938,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.031099906,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.025712201,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.01993764,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.012850555,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.007641678,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.0046969745,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.0030580536,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.0030542125,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.0022161568,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.0007726421,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.0004517514,63577,Inolif,TR,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.00039527027,20224,YDC METAL,TR,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.00029252208,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,quick,1,0,0,>=20,[100-200),,0.00020265862,5011,YAAF,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.51867956,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.40203148,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.26030082,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.24805415,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.130756,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.10671375,5011,YAAF,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.08148165,54499,Leshine,CN,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.0755945,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.06489754,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.054283205,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.04646799,15203,Dakrim Ltd,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.035242904,756,Micron E.M.E,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.032359708,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.026850168,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.024038922,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.02011353,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.016299441,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.013074124,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.0030278552,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,0,[11-20),[10-30),,0.0020133166,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.4923736,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.3581107,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.31768784,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.2726225,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.19907954,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.16033594,756,Micron E.M.E,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.10779919,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.09852801,54499,Leshine,CN,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.05977321,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.053979296,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.0506536,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.04371968,5011,YAAF,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.04056724,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.024111753,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.018446298,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.009576955,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.008639546,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.0020692588,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.0013661471,19924,RUDI LTD,,vendor
0,1,quick,1,0,0,[11-20),[1-10),,0.0006617413,1276,A. Peer Industries Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.4473963,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.38416448,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.33938205,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.29906258,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.18601702,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.10393279,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.09983215,5011,YAAF,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.06439194,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.04972209,54499,Leshine,CN,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.039638437,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.0370138,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.029330397,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.02281381,63577,Inolif,TR,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.021239521,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.01542658,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.009284614,756,Micron E.M.E,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.007940052,19924,RUDI LTD,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.0068441345,15203,Dakrim Ltd,,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.0056675184,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,0,[11-20),[30-100),,0.0006118069,20522,AVCO,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.5007818,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.35166007,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.3417599,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.21179858,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.1517188,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.09450577,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.07689269,54499,Leshine,CN,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.060316198,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.052258946,63577,Inolif,TR,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.023005847,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.020149523,5011,YAAF,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.018636556,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.016594915,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.009691996,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.008595013,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.0069799484,15203,Dakrim Ltd,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.0056462814,20522,AVCO,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.0024979752,19924,RUDI LTD,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.00078663987,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,0,[11-20),>=200,,0.0002615726,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.38114938,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.34736425,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.28564432,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.18946728,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.1403772,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.13103026,54499,Leshine,CN,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.12578176,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.12348368,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.027248444,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.02370767,63577,Inolif,TR,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.021356413,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.0078508435,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.0024501604,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.0012609744,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.0009986726,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.0009015958,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.0008620346,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.000441866,5011,YAAF,,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.00036338618,65418,Hall Family Investments 3 LLC,US,vendor
0,1,quick,1,0,0,[11-20),[100-200),,0.00025975317,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.44753325,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.21247092,54499,Leshine,CN,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.20099552,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.18353988,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.18017109,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.17051087,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.11307283,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.041531157,1276,A. Peer Industries Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.040519636,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.03415172,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.029380953,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.027254757,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.0149010215,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.01301769,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.0058444003,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.0057020187,5011,YAAF,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.003973034,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.0026969102,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.0024032749,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[10-30),,0.0004566473,20224,YDC METAL,TR,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.401228,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.37403664,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.2477608,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.2002337,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.1581025,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.084673285,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.07694205,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.07521018,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.07393335,1276,A. Peer Industries Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.06853414,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.053826544,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.027535934,54499,Leshine,CN,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.022033216,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.009747263,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.0023495324,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.0016456649,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.0015545669,20224,YDC METAL,TR,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.0015410535,5011,YAAF,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.00021898933,756,Micron E.M.E,,vendor
0,1,quick,1,0,1,[4-11),[1-10),,0.00010175619,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.42698467,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.27540803,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.24762085,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.21581948,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.1967555,54499,Leshine,CN,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.1294511,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.10270055,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.08326266,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.03678977,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.03597602,1276,A. Peer Industries Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.0351725,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.03491514,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.022474673,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.0049722358,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.0049054828,63577,Inolif,TR,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.0046480964,5011,YAAF,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.0021914106,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,1,[4-11),[30-100),,0.0003598668,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,9.153283e-05,5007,nirgal metal turning,,vendor
0,1,quick,1,0,1,[4-11),[30-100),,1.1515763e-05,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.40758196,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.3850896,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.3074281,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.16085196,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.16047804,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.09314004,54499,Leshine,CN,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.08045808,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.06847796,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.03776517,63577,Inolif,TR,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.030687353,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.024438955,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.019572245,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.01309211,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.0057455483,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.0039257067,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.0022122713,20224,YDC METAL,TR,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.00049993163,5011,YAAF,,vendor
0,1,quick,1,0,1,[4-11),>=200,,0.0004411455,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,1,[4-11),>=200,,5.448079e-05,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,1,[4-11),>=200,,5.287805e-05,1276,A. Peer Industries Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.42296642,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.2474522,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.22150324,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.20451187,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.10724411,54499,Leshine,CN,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.09985219,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.06579105,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.037720025,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.028435148,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.023856468,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.015102595,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.010165137,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.005433041,63577,Inolif,TR,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.0044096336,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.0019794388,20224,YDC METAL,TR,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.0016366522,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.0011294278,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.0006313229,1276,A. Peer Industries Ltd.,,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.00060919294,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,1,[4-11),[100-200),,0.00043196924,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.44104785,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.35043755,5314,Hongding Photoelectric Technology,CN,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.32276666,15228,Metalif Inc.,TR,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.21429488,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.1843421,54499,Leshine,CN,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.1744153,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.07476395,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.03778666,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.03674345,23710,5MGLOBAL,TR,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.019101279,770,M.ash presicion mechanics,IL,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.013051583,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.010044997,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.008983866,1276,A. Peer Industries Ltd.,,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.005120101,1714,MATIC Kft.,HU,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.0050333,774,R.Benes Metal Ltd.,,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.00501515,63577,Inolif,TR,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.0050002937,5011,YAAF,,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.0039952504,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.0036213347,15611,Chemograf Ltd.,,vendor
0,1,quick,1,0,1,[1-4),[10-30),,0.0023033975,740,A. Nissim Metal industry Ltd.,,vendor
0,1,quick,1,0,1,[1-4),[1-10),,0.4540667,788,Zahavi steel ltd.,,vendor
0,1,quick,1,0,1,[1-4),[1-10),,0.3851766,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,quick,1,0,1,[1-4),[1-10),,0.36458752,15228,Metalif Inc.,TR,vendor
